title,release_date,rating,description,metascore
NHL 2004,2003-09-22,E,"It's more physical than ever before, with new Bruise Control, an all-new fighting system, more realistic player collisions, and powerful visuals such as popping helmets and breaking glass. Total Control on the Ice: Total player control allows you to direct 2-button touch sensitive passes anywhere on the ice, call team strategies on the fly, and aggressively tie up opponents against the boards and in front of the net. Go Deep Into Dynasty Mode: Take on the role of GM for up to 20 seasons, drafting and trading players, negotiating contracts, and managing the financial bottom line of your franchise. Earn valuable experience points to upgrade your GM office and/or purchase improvements to staff and facilities, thus improving your team's on ice performance. All-New Elite Leagues: 39 new international teams from Germany's DEL, Sweden's Elitserien, and Finland's SM-Liga. Enhanced EA SPORTS Online: Compete in one-on-one or all-new on-line tournament games, and chat in-game with EA SPORTS Talk. New EA SPORTS Bio: Unlock special rewards in NHL 2004 by playing multiple titles, including Madden NFL 2004, NBA Live 2004, and much more. [Electronic Arts]",85
Phantasy Star Online: Blue Burst,2002-10-29,T,"The Phantasy Star adventure that began on the PC now comes to your GameCube with new gaming modes and new content. Phantasy Star Online I & II features new character classes, weapons, enemies, items, and quests. A new split-screen feature allows three of your friends to join you on your adventure, as well as in other game modes, on the same console. Episode I includes all of the content from the original PSO and PSO Version 2, while Episode II brings a new, full-length adventure.",85
Fire Emblem: Path of Radiance,2005-10-17,T,"Fire Emblem: Path of Radiance brings back to consoles the strategic combat series Fire Emblem from the Game Boy Advance. In this installment, you can control units such as knights, mages, and winged creatures, and use their unique fighting styles to win battles and gain experience. Fire Emblem: Path of Radiance also includes a detailed story that connects the battles and characters together.",85
Ikaruga,2003-04-15,E,"Battle fiercely, move swiftly, and act cleverly in a space crusade of intense firepower and hypnotic beauty.  Take control of the ship Ikaruga--alter your energy field, evade epic maelstroms of fire, and terminate enemies with a devastating arsenal--all to protect an aging, exiled people.  Battle the evil Horai by yourself or with a friend.  This combination of manga-style storytelling and exciting arcade heroics challenges you to find the calm amid the chaos.",85
NASCAR Thunder 2003,2002-09-19,E,"Get behind the wheel of the world's tightest, sleekest stock cars and get ready for an intense ride.  NASCAR Thunder 2003 elevates the series to another level with deeper modes, new tracks, and a greater sense of speed.  Experience life in the fast lane through 20 seasons of Career mode, in which you must compete for top sponsors, the best crewmembers, and the latest racing technology.  All 23 Winston Cup tracks and the Daytona Beach road course can be raced with 14 tracks featuring both day and night racing.  NASCAR Thunder 2003 brings the speed and precision of NASCAR to your fingertips.",85
Metal Gear Solid: The Twin Snakes,2004-03-09,M,"Solid Snake debuts on the GameCube in Metal Gear Solid: The Twin Snakes.  This game revives the first two Metal Gear Solid games--Metal Gear Solid and Metal Gear Solid 2: Sons of Liberty--and combines their best features into one unique experience.  You are Solid Snake--a spy called out of retirement to infiltrate an Alaskan nuclear base.  During your mission, you'll discover secret military projects and surprising details about your past.  Stealth is usually key to a successful mission, but if all else fails, you have a vast arsenal of weapons--including a silenced pistol, a rifle, guided missiles, and a sniper rifle--to dispose of your enemies.",85
The Sims,2003-03-25,T,"Build, buy, and live.  The Sims give you the chance to create simulated people and build their homes, then help your Sims pursue careers, earn money, make friends, and find romance--or totally mess up their lives.  Keep your Sims happy by decorating your home with over 150 objects in the game and downloadable ones from TheSims.com.  Test your &quot;people skills&quot; as you deal with family, friends, careers, and chaos.  There is no right or wrong way to play the game.",85
NASCAR: Dirt to Daytona,2002-11-27,E,"Dirt to Daytona challenges players in the ultimate NASCAR Career Mode. The only game to include 4 different NASCAR racing series. Racing to win is the key for drivers hoping to advance from small town dirt tracks to modified cars, to trucks and eventually the highly prized NASCAR Winston Cup cars. Learn the harsh realities of the racing world where losing can cost drivers not only points in the standings but loss of money from a sponsor. Dirt to DAYTONA also features Single Races, Season Championships, Beat the Heat, and Pro Trainer modes for all 4 authentic NASCAR racing series. [Infogrames]",85
Prince of Persia: The Two Thrones,2005-12-01,M,"The Prince of Persia returns to his kingdom to find it decimated by war and turned against him in Prince of Persia: The Two Thrones. You can play as the time-bending prince or his evil alter-ego as he tries to return to the throne that is rightfully his. Now there are two distinct characters, each with their own abilities and backgrounds, as you explore the urban setting of Babylon. Prince of Persia: The Two Thrones adds new Sands of Time abilities and an all-new setting for the third chapter in the Prince of Persia story.",84
Skies of Arcadia,2003-01-27,T,"The age of exploration has dawned and you are about to embark on a magical journey, a voyage of discovery across the vast Skies of Arcadia in search of treasures untold, and where there is treasure, there will be Air Pirates! With over six vast lands to navigate, magnificent ships to fly and customize, a host of weapons and magical spells to be discovered and unique Internet functions to aid your quest, Skies of Arcadia is the most immense gaming experience ever created.",84
